20442;The Shocking Miss Pilgrim;1947;830;NULL;NULL
20443;The Shoemaker and the Doll;1913;2;NULL;NULL
20444;The Shoes of the Fisherman;1968;505;NULL;NULL
20445;The Shooting;1968;14590;NULL;NULL
20446;The Shooting Party;1985;41391;NULL;NULL
20447;The Shop Around the Corner;1940;3052;NULL;NULL
20448;The Shopworn Angel;1938;30853;NULL;NULL
20449;The Shout;1978;17476;NULL;NULL
20450;The Show of Shows (1929);1929;20367;850000;NULL
20451;The Show Off;1926;7446;NULL;NULL
20452;The Shriners Daughter;1913;2;NULL;NULL
20453;The Sicilian;1987;17700;16500000;NULL
20454;The Siege;1998;3858;70000000;116672912
20455;The Sign of the Cross;1932;4236;650000;NULL
20456;The Silence of the Lambs;1991;9764;19000000;272742922
20457;The Silent Partner;1979;37939;NULL;NULL
20458;The Silent World;1956;44223;NULL;NULL
20459;The Silver Chalice;1954;19972;NULL;NULL
20460;The Silver Lining;1921;5128;NULL;NULL
20461;The Simple-Minded Murder;1982;44228;NULL;NULL
20462;The Simpsons Movie;2007;44240;75000000;527071022
20463;The Sin of Madelon Claudet;1931;44241;NULL;NULL
20464;The Singing Detective;2003;2580;8000000;337174
20465;The Singing Fool;1928;1004;NULL;NULL
20466;The Singing Nun;1966;15584;NULL;NULL
20467;The Singing Ringing Tree;1957;44243;NULL;NULL
20468;The Single Standard;1929;7019;NULL;NULL
20469;The Singles Ward;2002;44248;500000;1250798
20470;The Sinking of the Lusitania;1918;22390;NULL;NULL
20471;The Sins of Rachel Cade;1961;12054;NULL;NULL
20472;The Sisterhood of the Traveling Pants;2005;23863;25000000;42000000
20473;The Sisterhood of the Traveling Pants 2;2008;26888;27000000;44352417
20474;The Sisters;1938;6497;NULL;NULL
20475;The Sitter;2011;5616;25000000;21088000
20476;The Sixth Sense;1999;27847;40000000;672806292
20477;The Skeleton Key;2005;8531;43000000;NULL
20478;The Skin I Live In;2011;5427;10000000;NULL
20479;The Skulls;2000;3167;35000000;NULL
20480;Compartiment tueurs;1965;29350;NULL;NULL
20481;The Slender Thread;1965;3938;NULL;NULL
20482;The Sluggers Wife;1985;1295;16000000;1878561
20483;The Small Back Room (Hour of Glory);1952;1052;NULL;NULL
20484;The Small One;1978;3500;NULL;NULL
20485;The Smallest Show on Earth;1957;5498;NULL;NULL
20486;The Smokers;2000;44318;NULL;NULL
20487;The Smuggler;1911;2;NULL;NULL
20488;The Smurfs;2011;9994;110000000;562500000
20489;The Snake Pit;1948;6497;NULL;NULL
20490;The Sniper;1952;5809;NULL;NULL
20491;The Snow Queen;1957;44061;NULL;NULL
20492;The Snow Walker;2004;4724;NULL;201149
20493;The Snows of Kilimanjaro;1952;1416;NULL;NULL
20494;The Social Network;2010;5265;40000000;NULL
20495;La Peau douce;1964;15128;NULL;NULL
20496;La Cucaracha;1959;31922;NULL;NULL
20497;The Solid Gold Cadillac;1956;8324;NULL;NULL
20498;The Soloist;2009;7926;60000000;NULL
20499;The Sons Room;2001;32753;NULL;NULL
20500;The Son of Tarzan;1920;44382;NULL;NULL
20501;The Song of Bernadette;1943;1416;NULL;NULL
20502;The Song of Ceylon;1937;44389;NULL;NULL
20503;The Song Remains the Same;1976;44391;NULL;NULL
20504;The Sons of Katie Elder;1965;330;NULL;NULL
20505;The Sorcerers Apprentice;2010;15885;150000000;215283742
20506;The Sorrows of Satan;1926;3486;NULL;NULL
20507;The Soul of Broadway;1919;1808;NULL;NULL
20508;The Sound of Fury;1950;17177;NULL;NULL
20509;The Sound of Music;1965;8021;8200000;286214286
20510;The Spanish Gardener;1956;44410;NULL;NULL
20511;The Spanish Main;1945;1961;NULL;NULL
20512;The Specialist;1994;6437;45000000;NULL
20513;The Specials;2000;37768;1000000;13276
20514;The Speed Kings;1913;1625;NULL;NULL
20515;The Spell of the Circus;1931;19256;NULL;NULL
20516;The Spiders Web;1938;4416;NULL;NULL
20517;The Spiders Web;1960;44427;NULL;NULL
20518;The Spider Returns;1941;10193;NULL;NULL
20519;The Spider Woman;1944;10498;NULL;NULL
20520;The Spiderwick Chronicles;2008;21720;90000000;NULL
20521;The Spirit;2008;36307;NULL;39031337
20522;The Spirit of St. Louis;1957;2020;6000000;NULL
20523;The Spirit of the Beehive;1976;44436;NULL;NULL
20524;The Spitfire Grill;1996;44437;NULL;NULL
20525;The Spoilers;1914;11054;NULL;NULL
20526;The Spoilers;1942;16708;NULL;NULL
20527;The SpongeBob SquarePants Movie;2004;44467;30000000;140161792
20528;The Spring River Flows East;1947;36759;NULL;NULL
20529;The Spy in Black (U-Boat 29);1939;1052;NULL;NULL
20530;The Spy Next Door;2010;7462;NULL;NULL
20531;The Spy Who Came in from the Cold;1966;15801;NULL;NULL
20532;The Spy Who Loved Me;1977;5014;14000000;185400000
20533;The Squaw Man;1914;3937;NULL;NULL
20534;The Squeeze;1987;27354;NULL;NULL
20535;The St. Louis Kid;1934;16708;NULL;NULL
20536;The St. Tammany Miracle;1994;18722;NULL;NULL
20537;The St. Valentines Day Massacre;1967;1477;2175000;NULL
20538;The Stain;1914;1782;NULL;NULL
20539;The Stalking Moon;1968;14948;NULL;NULL
20540;The Star;1952;5710;NULL;NULL
20541;The Star Packer;1934;42511;NULL;NULL
20542;The Star Wars Holiday Special;1978;22625;NULL;NULL
20543;The Stars Fell on Henrietta;1995;15591;NULL;NULL
20544;The Stars Look Down;1940;2089;NULL;NULL
20545;The State of Things;1983;5198;NULL;NULL
20546;The Statement;2003;3179;NULL;NULL
20547;The Station Agent;2003;606;NULL;NULL
20548;The Stepfather;1987;18968;NULL;2488740
20549;The Stepfather;2009;33745;20000000;31178915
20550;The Stepford Wives;1975;3130;NULL;NULL
20551;The Stepford Wives;2004;6286;90000000;102001626
20552;The Sterile Cuckoo;1969;5596;NULL;NULL
20553;The Sting;1973;2448;5500000;NULL
20554;The Sting II;1983;39044;NULL;NULL
20555;The Stolen Jools;1931;25623;NULL;NULL
20556;The Stone Angel;2008;44531;NULL;NULL
20557;The Stone Flower;1946;35233;NULL;NULL
20558;The Stone Killer;1973;1555;NULL;NULL
20559;The Stoning of Soraya M. (.Ø³Ù†Ú¯Ø³Ø§Ø± Ø«Ø±ÙŠØ§ Ù;2010;44543;NULL;NULL
20560;The Stooge;1952;1404;NULL;NULL
20561;The Story of Adele H.;1975;15128;NULL;NULL
20562;The Story of Dr. Wassell;1944;4236;NULL;NULL
20563;The Story of Esther Costello;1957;7972;NULL;NULL
20564;The Story of G.I. Joe;1945;9249;NULL;NULL
20565;The Story of Louis Pasteur;1936;16909;NULL;NULL
20566;The Story of Ruth;1960;15584;NULL;NULL
20567;The Story of Temple Drake;1933;44567;NULL;NULL
20568;The Story of the Kelly Gang;1906;44568;NULL;25000
20569;Zangiku monogatari;1939;2068;NULL;NULL
20570;The Story of the Weeping Camel {{lang;2004;44579;NULL;9328652
20571;The Story of Three Loves;1953;6264;NULL;NULL
20572;The Story of Us;1999;4930;50000000;NULL
20573;The Story of Vernon and Irene Castle;1939;24125;NULL;NULL
20574;The Straight Story;1999;11172;10000000;NULL
20575;The Strange Affair;1968;22736;NULL;NULL
20576;The Strange Love of Martha Ivers;1946;3582;NULL;NULL
20577;The Strange One;1957;36725;NULL;NULL
20578;The Strangers Return;1933;8964;NULL;NULL
20579;The Stranger;1946;44593;NULL;NULL
20580;The Stranger;1967;9728;NULL;NULL
20581;The Stratton Story;1949;1825;NULL;NULL
20582;The Strawberry Blonde ;1941;2398;NULL;NULL
20583;The Strawberry Statement;1970;44603;NULL;NULL
20584;The Street Fighter;1974;44608;NULL;NULL
20585;The Street Singer;1912;2;NULL;NULL
20586;The Strong Man;1926;2192;NULL;NULL
20587;The Strongest Man in the World;1975;20909;NULL;NULL
20588;The Student of Prague;1913;44612;NULL;NULL
20589;The Student of Prague;1926;5764;NULL;NULL
20590;The Student Prince in Old Heidelberg;1928;3052;NULL;NULL
20591;The Stunt Man;1980;15502;NULL;7068886
20592;The Stupids;1996;6282;NULL;NULL
20593;The Substitute;1996;25715;NULL;NULL
20594;The Sugarland Express;1974;1375;NULL;NULL
20595;The Sum of All Fears;2002;20742;68000000;193921372
20596;The Sum of Us;1995;44641;NULL;NULL
20597;The Sun Shines Bright;1953;856;NULL;NULL
20598;The Sundowners;1960;2173;NULL;NULL
20599;The Sunshine Boys;1975;11591;NULL;NULL
20600;The Super;1991;9589;22000000;NULL
20601;The Sure Thing;1985;4930;NULL;NULL
20602;The Survivors;1983;6232;NULL;NULL
20603;The Suspect;1944;14672;NULL;NULL
20604;The Swan;1925;44649;NULL;NULL
20605;The Swan Princess;1994;44652;NULL;NULL
20606;The Swan Princess III: The Mystery of the Enchante;1998;39134;NULL;NULL
20607;The Swarm;1978;42472;21000000;10000000
20608;The Sweet Hereafter;1997;14631;5000000;3263585
20609;The Sweetest Thing;2002;15429;NULL;NULL
20610;The Swimmer;1968;8269;NULL;NULL
20611;The Switch;2010;26095;19000000;49830607
20612;The Sword and the Sorcerer;1982;13153;NULL;NULL
20613;The Sword in the Stone;1963;22920;NULL;NULL
20614;The Sword of Doom;1966;27133;NULL;NULL
20615;The Tailor of Panama;2001;10096;21000000;NULL
20616;The Taking of Beverly Hills;1991;25986;NULL;NULL
20617;The Taking of Pelham 123;2009;16274;100000000;150166126
20618;The Taking of Pelham One Two Three;1974;15514;NULL;NULL
20619;The Tale of Despereaux;2008;44701;60000000;86947965
20620;The Tale of Genji;1951;44704;NULL;NULL
20621;The Tale of the Ticker;1913;355;NULL;NULL
20622;The Talented Mr. Ripley;1999;7933;40000000;128798265
20623;Tales of Beatrix Potter;1971;44711;NULL;NULL
20624;The Tales of Hoffmann;1952;1052;NULL;NULL
20625;The Talk of the Town;1942;1791;NULL;NULL
20626;The Tall Target;1951;9811;NULL;NULL
20627;The Tamarind Seed;1974;177;NULL;NULL
20628;The Taming of the Shrew;1908;1901;NULL;NULL
20629;The Taming of the Shrew;1929;15943;NULL;NULL
20630;The Taming of the Shrew;1967;12190;NULL;NULL
20631;The Tao of Steve;2000;44722;NULL;NULL
20632;The Tarnished Angels;1958;3458;NULL;NULL
20633;The Teahouse of the August Moon;1956;4221;NULL;NULL
20634;The Tell-Tale Message;1912;2;NULL;NULL
20635;The Temp;1993;14482;NULL;NULL
20636;The Tempest;1979;13269;NULL;NULL
20637;The Tempest;2010;4105;20000000;346594
20638;The Temptress;1926;9766;NULL;NULL
20639;The Ten Commandments;1923;4236;1200000;4168790
20640;The Ten Commandments;1956;4236;NULL;115000000
20641;The Ten Commandments;2007;44732;NULL;1051907
20642;The Tenant (Le Locataire);1976;2074;NULL;1924733
20643;The Tender Trap;1955;10384;NULL;NULL
20644;Tenderness of the Wolves</br>(Die ZÃ¤rtlichkeit de;1973;14614;NULL;NULL
20645;The Tenth Symphony (La DixiÃ¨me Symphonie);1918;26207;NULL;NULL
20646;The Terminal;2004;1375;60000000;219417255
20647;The Terminator;1984;5347;6500000;78371200
20648;The Terror;1928;10888;NULL;NULL
20649;The Terror of Tiny Town;1938;25189;NULL;NULL
20650;The Test of Honor;1919;7019;NULL;NULL
20651;The Testament of Dr. Mabuse;1961;10062;NULL;NULL
20652;The Texas Chain Saw Massacre;1974;25940;300000;30859000
20653;The Texas Chainsaw Massacre: The Beginning;2006;9180;13000000;51764406
20654;The Texas Chainsaw Massacre;2003;15686;9500000;107071655
20655;The Texas Chainsaw Massacre 2;1986;25940;4700000;NULL
20656;The Thief;1952;40634;NULL;NULL
20657;The Thief of Bagdad;1924;2398;NULL;NULL
20658;The Thief of Bagdad;1940;36320;NULL;NULL
20659;The Thief of Paris;1967;3533;NULL;NULL
20660;The Thieving Hand;1908;25090;NULL;NULL
20661;The Thin Man;1934;26090;NULL;NULL
20662;The Thin Man Goes Home;9445;3883;NULL;NULL
20663;The Thin Red Line;1964;7577;NULL;NULL
20664;The Thin Red Line;1998;8677;52000000;98126565
20665;John Carpenterâ€™s The Thing;1982;7780;15000000;NULL
20666;The Thing;2011;44795;35000000;28428670
20667;The Thing Called Love;1993;1113;NULL;NULL
20668;The Thing from Another World;1951;2084;NULL;NULL
20669;The Thing that Couldnt Die;1958;44805;NULL;NULL
20670;The Things of Life;1970;44808;NULL;NULL
20671;The Third Generation;1979;5065;NULL;NULL
20672;The Third Man;1949;2089;NULL;NULL
20673;The Thirteenth Floor;1999;44819;16000000;18564088
20674;The Thirteenth Year;1999;24575;NULL;NULL
20675;The Thomas Crown Affair;1968;3179;4300000;14000000
20676;The Thomas Crown Affair;1999;9086;48000000;124305181
20677;Die tausend Augen des Dr. Mabuse;1960;10062;NULL;NULL
20678;The Three-Day Reign;1973;32715;NULL;NULL
20679;The Three Caballeros;1945;35226;NULL;NULL
20680;The Three Faces of Eve;1957;10693;NULL;NULL
20681;The Three Lives of Thomasina;1964;12727;NULL;NULL
20682;The Three Million Trial;1933;4427;NULL;NULL
20683;The Three Musketeers;1933;41589;NULL;NULL
20684;The Three Musketeers;1948;6522;NULL;NULL
20685;The Three Musketeers;1974;2040;NULL;NULL
20686;The Three Musketeers;1994;139;17000000;53898845
20687;The Three Musketeers;2011;5336;75000000;132165114
20688;The Three Must-Get-Theres;1922;35753;NULL;NULL
20689;The Three Worlds of Gulliver;1960;44845;NULL;NULL
20690;The Threepenny Opera;1931;44847;NULL;NULL
20691;The Thrill of It All;1963;3179;NULL;NULL
20692;The Thunderbolt;1912;2;NULL;NULL
20693;The Tie That Binds;1995;44853;14000000;NULL
20694;The Tiger Makes Out;1967;6227;NULL;NULL
20695;The Tiger Woman;1944;44858;NULL;NULL
20696;The Tigger Movie;2000;44861;30000000;96159800
20697;The Tillman Story;2010;44863;NULL;798940
20698;The Timber Queen;1922;41419;NULL;NULL
20699;The Time Machine;1960;1202;829000;2610000
20700;The Time Machine;2002;8810;80000000;123729176
20701;The Time of Their Lives;1946;3785;830000;NULL
20702;The Time Travelers Wife;2009;21134;39000000;NULL
20703;The Tin Drum;1980;1845;NULL;NULL
20704;The Tin Star;1957;9811;NULL;NULL
20705;The Titan: Story of Michelangelo;1950;19476;NULL;NULL
20706;The Titfield Thunderbolt;1953;1975;NULL;NULL
20707;The Toll of the Sea;1923;44882;NULL;NULL
20708;The Tornado;1917;856;NULL;NULL
20709;The Touch of Satan;1971;44885;NULL;NULL
20710;The Tourist;2010;44897;100000000;278346189
20711;The Towering Inferno;1974;17358;14000000;139700000
20712;The Town;2010;7498;37000000;154000000
20713;The Toxic Avenger Part II;1989;35804;2300000;792966
20714;The Toxic Avenger Part III: The Last Temptation of;1989;35804;500000;363561
20715;The Trail Beyond;1934;44906;NULL;NULL
20716;The Trail of the Lonesome Pine (1936);1936;330;NULL;NULL
20717;The Train;1965;1080;6700000;NULL
20718;The Train Robbers;1973;23618;NULL;NULL
20719;The Tramp;1915;1815;NULL;NULL
20720;The Transformers: The Movie;1986;44911;6000000;NULL
20721;The Transporter;2002;14962;20900000;NULL
20722;The Trap;1950;44916;NULL;NULL
20723;The Trap;1966;44923;NULL;NULL
20724;The Travelling Players;1975;19900;NULL;NULL
20725;The Treasure of Pancho Villa;1955;4575;NULL;NULL
20726;The Treasure of the Sierra Madre;1948;4094;3800000;NULL
20727;The Tree of Life;2011;8677;32000000;54303319
20728;The Tree of Wooden Clogs;1979;25544;NULL;NULL
20729;The Trespasser;1929;65;NULL;NULL
20730;The Trial;1962;2522;NULL;NULL
20731;The Trial of Billy Jack;1976;10365;NULL;NULL
20732;The Trials of Oscar Wilde;4403;15712;NULL;NULL
20733;The Trigger Effect;1996;22504;8000000;3594848
20734;The Trip;1967;1477;NULL;NULL
20735;The Trip to Bountiful;1985;31736;NULL;NULL
20736;The Triple Echo;1972;4645;NULL;NULL
20737;The Trotsky;2010;44978;NULL;NULL
20738;The Trouble with Angels;1966;7200;2000000;NULL
20739;The Trouble With Girls;1969;37265;NULL;NULL
20740;The Trouble With Harry;1955;10739;1200000;NULL
20741;The Trout;1982;4000;NULL;NULL
20742;The Truman Show;1998;17227;60000000;264118201
20743;The Truth About Cats & Dogs;1996;987;NULL;NULL
20744;The Truth About Charlie;2002;9764;29000000;7093284
20745;The Turin Horse;2011;16717;NULL;NULL
20746;The Turning Point;1977;11591;NULL;NULL
20747;The Tuxedo;2002;45024;60000000;104391623
20748;The Twilight Saga: Breaking Dawn;2012;18959;NULL;NULL
20749;The Twilight Saga: Eclipse;2010;784;68000000;698491347
20750;The Twilight Saga: New Moon;2009;1419;50000000;709827462
20751;The Twilight Samurai;2002;45035;NULL;NULL
20752;The Two Blind Men;1900;7585;NULL;NULL
20753;The Two Jakes;1990;3061;19000000;10005969
20754;The Two Orphans;1915;1808;NULL;NULL
20755;The Ugly American;1963;45050;NULL;NULL
20756;The Ugly Truth;2009;631;38000000;205298907
20757;The Ultimate Warrior;1975;10515;800000;NULL
20758;The Unbearable Lightness of Being;1988;24136;17000000;NULL
20759;The Unchanging Sea;1910;1901;NULL;NULL
20760;The Undefeated;1969;8863;NULL;NULL
20761;The Underworld Story;1950;17177;NULL;NULL
20762;The Undying Monster;1942;23584;NULL;NULL
20763;The Unfaithful Wife;1969;14467;NULL;NULL
20764;The Unforgiven;1960;4094;NULL;NULL
20765;The Unholy Three (1925);1925;18847;NULL;NULL
20766;The Unholy Wife;1957;8462;NULL;NULL
20767;The Uninvited;1944;7099;NULL;NULL
20768;The Uninvited;2009;45069;NULL;40563148
20769;The Unknown;1927;18847;NULL;NULL
20770;The Unsinkable Molly Brown;1964;10384;NULL;NULL
20771;The Unsuspected;1947;559;NULL;NULL
20772;The Untouchables;1987;11088;20000000;76270454
20773;The Unwelcome Guest;1913;1901;NULL;NULL
20774;The Upside of Anger;2005;10793;12000000;28237190
20775;The Usual Suspects;1995;7351;6000000;NULL
20776;The Vagabond King (1930);1930;36320;NULL;NULL
20777;The Vagabond Lover;1929;1933;NULL;NULL
20778;The Valachi Papers;1972;18812;NULL;NULL
20779;The Valley of Decision;1945;9128;NULL;NULL
20780;The Valley of Gwangi;1970;NULL;NULL;NULL
20781;The Valley of the Giants;1919;8386;NULL;NULL
20782;The Valley of Vanishing Men;1942;4399;NULL;NULL
20783;The Vampire Bat;1933;10919;NULL;NULL
20784;The Vampire Lovers;1970;2760;165227;NULL
20785;The Van;1997;1526;NULL;NULL
20786;The Vanishing;1990;45122;NULL;NULL
20787;The Vanishing;1993;45122;23000000;14543394
20788;The Vanishing Legion;1931;4034;NULL;NULL
20789;The Vanishing Shadow;1934;10502;NULL;NULL
20790;The Verdict;1982;261;NULL;NULL
20791;The Verdict;1946;8379;NULL;NULL
20792;The Vigilante;1947;11542;NULL;NULL
20793;The Vigilantes Are Coming;1936;4416;NULL;NULL
20794;The Viking;1930;10498;NULL;NULL
20795;The Village;2004;27847;71600000;256697520
20796;The Violent Men;1955;16614;NULL;NULL
20797;The Virgin of Stamboul;1920;18847;NULL;NULL
20798;The Virgin Spring;1960;3100;NULL;NULL
20799;The Virgin Suicides;2000;6849;6000000;10409377
20800;The Virginian;1914;4236;NULL;NULL
20801;The Virginian;1929;2152;NULL;NULL
20802;The Virginity Hit;2010;45142;2;636706
20803;The Visit;1964;27751;NULL;NULL
20804;The Visitor;2008;606;4000000;17622972
20805;The Visitors;1972;1924;NULL;NULL
20806;The Voice from the Sky;1930;45150;NULL;NULL
20807;The Voice of Conscience;1912;2;NULL;NULL
20808;The Voice of the Turtle;1947;7072;NULL;NULL
20809;The Volga Boatman;1926;4236;NULL;NULL
20810;The Vyborg Side;1939;9707;NULL;NULL
20811;The Wages of Fear;1953;28288;NULL;NULL
20812;The Walking Dead;1995;45159;NULL;NULL
20813;The Walls of Malapaga;1950;21453;NULL;NULL
20814;The Wanderers;1979;24136;NULL;NULL
20815;The War;1994;1250;NULL;NULL
20816;The War at Home;1996;7084;3000000;NULL
20817;The War Game;1965;33692;NULL;NULL
20818;The War is Over (La Guerre est Finie);1966;26448;NULL;NULL
20819;The War of the Roses;1989;7194;50000000;160188546
20820;The War of the Worlds;1953;22003;NULL;NULL
20821;The War Wagon;1967;23618;NULL;NULL
20822;The War Zone;1999;13224;NULL;NULL
20823;The Warriors Way;2010;45185;42000000;11087569
20824;The Warrior and the Sorceress;1984;45189;NULL;NULL
20825;The Warriors;1979;1037;NULL;NULL
20826;The Wash;2001;937;7000000;10229331
20827;The Watcher;2000;45207;30000000;NULL
20828;The Water Babies;1978;1562;NULL;NULL
20829;The Water Margin;1972;1222;NULL;NULL
20830;The Waterdance;1992;45222;NULL;NULL
20831;The Way;2011;7084;NULL;4024995
20832;The Way Ahead;1944;2089;NULL;NULL
20833;The Way Back;2010;17227;NULL;20348249
20834;The Way of All Flesh;1927;2152;NULL;NULL
20835;The Way of the Gun;2000;45225;21000000;13069740
20836;The Way to the Gold;1957;9817;NULL;NULL
20837;The Way to the Stars;1945;13452;NULL;NULL
20838;The Way We Were;1973;3938;15000000;50009270
20839;The Wayward Bus;1957;45226;1465000;NULL
20840;The Weather Maner;2005;30814;22000000;19039770
20841;The Wedding Date;2005;24967;15000000;47175038
20842;The Wedding Planner;2001;3587;35000000;94728529
20843;The Wedding Singer;1998;7561;21000000;123306987
20844;The Well;1951;45235;NULL;NULL
20845;The Werewolf;1913;38112;NULL;NULL
20846;The Werewolf of Washington;1973;45240;NULL;NULL
